POC,"Pos(x,y)",Block_size(w*h),SplitSeries
0,"776,228",8*4,70321185
0,"768,232",16*4,2163745
0,"768,236",4*4,169935905
0,"772,236",8*4,169935905
0,"780,236",4*4,169935905
0,"784,224",8*8,2196513
0,"784,232",8*4,69305377
0,"784,236",8*4,69305377
0,"792,224",8*8,2196513
0,"792,232",4*8,102859809
0,"796,232",4*8,102859809
0,"768,240",16*4,132129
0,"768,244",8*8,3277857
0,"776,244",4*8,103941153
0,"780,244",4*8,103941153
0,"768,252",16*4,132129
0,"784,240",8*4,4293665
0,"784,244",8*8,4293665
0,"784,252",8*4,4293665
0,"792,240",4*4,104956961
0,"796,240",4*4,104956961
0,"792,244",4*8,104956961
0,"796,244",4*8,104956961
0,"792,252",4*4,104956961
0,"796,252",4*4,104956961
0,"800,224",4*8,103875617
0,"804,224",4*8,103875617
0,"808,224",8*4,70321185
0,"808,228",8*4,70321185
0,"800,232",4*4,169935905
0,"804,232",8*4,169935905
0,"812,232",4*4,169935905
0,"800,236",4*4,169935905
0,"804,236",8*4,169935905
0,"812,236",4*4,169935905
0,"816,224",4*8,5309473
0,"820,224",8*8,5309473
0,"828,224",4*4,72418337
0,"828,228",4*4,72418337
0,"816,232",8*4,70321185
0,"816,236",8*4,70321185
0,"824,232",8*8,3212321
0,"800,240",8*8,33825
0,"808,240",4*8,3179553
0,"812,240",4*8,3179553
0,"800,248",8*8,33825
0,"808,248",4*4,102794273
0,"812,248",4*4,102794273
0,"808,252",4*4,102794273
0,"812,252",4*4,102794273
0,"816,240",4*4,137462817
0,"816,244",4*8,137462817
0,"816,252",4*4,137462817
0,"820,240",4*8,70353953
0,"820,248",4*8,70353953
0,"824,240",8*4,69305377
0,"824,244",8*4,69305377
0,"824,248",8*8,2196513
0,"0,256",8*8,33825
0,"8,256",4*4,70288417
0,"8,260",4*4,70288417
0,"12,256",4*8,3179553
0,"0,264",4*4,102794273
0,"4,264",4*4,102794273
0,"0,268",8*4,2130977
0,"8,264",8*4,2130977
0,"8,268",8*4,2130977
0,"16,256",4*4,102794273
0,"20,256",4*4,102794273
0,"16,260",8*4,2130977
0,"24,256",4*4,102794273
0,"28,256",4*4,102794273
0,"24,260",8*4,2130977
0,"16,264",4*8,3179553
0,"20,264",4*8,3179553
0,"24,264",4*8,3179553
0,"28,264",4*4,70288417
0,"28,268",4*4,70288417
0,"0,272",8*4,2130977
0,"0,276",8*4,2130977
0,"8,272",4*4,70288417
0,"8,276",4*4,70288417
0,"12,272",4*8,3179553
0,"0,280",8*8,33825
0,"8,280",8*8,33825
0,"16,272",4*16,3245089
0,"20,272",4*16,3245089
0,"24,272",4*4,137462817
0,"24,276",4*8,137462817
0,"24,284",4*4,137462817
0,"28,272",4*4,137462817
0,"28,276",4*8,137462817
0,"28,284",4*4,137462817
0,"32,256",4*4,102794273
0,"36,256",4*4,102794273
0,"32,260",8*4,2130977
0,"40,256",4*4,70288417
0,"40,260",4*4,70288417
0,"44,256",4*8,3179553
0,"32,264",8*8,33825
0,"40,264",4*4,70288417
0,"40,268",4*4,70288417
0,"44,264",4*8,3179553
0,"48,256",8*8,33825
0,"56,256",4*4,70288417
0,"56,260",4*4,70288417
0,"60,256",4*8,3179553
0,"48,264",8*8,33825
0,"56,264",8*4,2130977
0,"56,268",8*4,2130977
0,"32,272",4*4,137462817
0,"32,276",4*8,137462817
0,"32,284",4*4,137462817
0,"36,272",4*8,70353953
0,"36,280",4*8,70353953
0,"40,272",4*4,137462817
0,"40,276",4*8,137462817
0,"40,284",4*4,137462817
0,"44,272",4*4,137462817
0,"44,276",4*8,137462817
0,"44,284",4*4,137462817
0,"48,272",8*8,2196513
0,"48,280",8*8,2196513
0,"56,272",4*4,137462817
0,"56,276",4*8,137462817
0,"56,284",4*4,137462817
0,"60,272",4*16,3245089
0,"0,288",4*8,102859809
0,"4,288",4*8,102859809
0,"0,296",8*8,2196513
0,"8,288",8*16,99361
0,"16,288",16*16,1057
0,"0,304",4*4,137462817
0,"0,308",4*8,137462817
0,"0,316",4*4,137462817
0,"4,304",4*8,70353953
0,"4,312",4*8,70353953
0,"8,304",8*16,99361
0,"16,304",4*4,137462817
0,"16,308",4*8,137462817
0,"16,316",4*4,137462817
0,"20,304",4*16,3245089
0,"24,304",8*4,4293665
0,"24,308",4*8,104956961
0,"28,308",4*8,104956961
0,"24,316",8*4,4293665
0,"32,288",8*16,99361
0,"40,288",8*4,4293665
0,"40,292",4*8,104956961
0,"44,292",4*8,104956961
0,"40,300",8*4,4293665
0,"48,288",4*16,3245089
0,"52,288",4*8,70353953
0,"52,296",4*8,70353953
0,"56,288",4*4,137462817
0,"56,292",4*8,137462817
0,"56,300",4*4,137462817
0,"60,288",4*16,3245089
0,"32,304",4*16,3245089
0,"36,304",4*16,3245089
0,"40,304",8*4,4293665
0,"40,308",4*8,104956961
0,"44,308",4*8,104956961
0,"40,316",8*4,4293665
0,"48,304",8*4,4293665
0,"48,308",4*8,104956961
0,"52,308",4*8,104956961
0,"48,316",8*4,4293665
0,"56,304",4*4,137462817
0,"56,308",4*8,137462817
0,"56,316",4*4,137462817
0,"60,304",4*8,70353953
0,"60,312",4*8,70353953
0,"64,256",4*16,3245089
0,"68,256",4*16,3245089
0,"72,256",4*16,3245089
0,"76,256",4*8,70353953
0,"76,264",4*8,70353953
0,"80,256",16*4,2163745
0,"80,260",16*4,2163745
0,"80,264",8*4,102827041
0,"88,264",8*4,102827041
0,"80,268",8*4,102827041
0,"88,268",8*4,102827041
0,"64,272",8*16,99361
0,"72,272",8*4,69305377
0,"72,276",8*4,69305377
0,"72,280",4*8,102859809
0,"76,280",4*8,102859809
0,"80,272",4*4,169935905
0,"84,272",8*4,169935905
0,"92,272",4*4,169935905
0,"80,276",4*4,169935905
0,"84,276",8*4,169935905
0,"92,276",4*4,169935905
0,"80,280",4*8,103875617
0,"84,280",4*8,103875617
0,"88,280",4*8,103875617
0,"92,280",4*8,103875617
0,"96,256",4*16,3245089
0,"100,256",4*8,70353953
0,"100,264",4*8,70353953
0,"104,256",8*4,4293665
0,"104,260",8*8,4293665
0,"104,268",8*4,4293665
0,"112,256",4*4,137462817
0,"112,260",4*8,137462817
0,"112,268",4*4,137462817
0,"116,256",4*8,70353953
0,"116,264",4*8,70353953
0,"120,256",8*8,2196513
0,"120,264",4*8,102859809
0,"124,264",4*8,102859809
0,"96,272",4*16,3245089
0,"100,272",4*16,3245089
0,"104,272",4*8,102859809
0,"108,272",4*8,102859809
0,"104,280",8*8,2196513
0,"112,272",4*4,169935905
0,"116,272",8*4,169935905
0,"124,272",4*4,169935905
0,"112,276",4*4,169935905
0,"116,276",8*4,169935905
0,"124,276",4*4,169935905
0,"112,280",4*8,103875617
0,"116,280",4*8,103875617
0,"120,280",8*4,70321185
0,"120,284",8*4,70321185
0,"64,288",4*8,102859809
0,"68,288",4*8,102859809
0,"64,296",8*8,2196513
0,"72,288",8*4,4293665
0,"72,292",4*8,104956961
0,"76,292",4*8,104956961
0,"72,300",4*4,104956961
0,"76,300",4*4,104956961
0,"80,288",4*4,72418337
0,"80,292",4*4,72418337
0,"84,288",8*8,5309473
0,"92,288",4*8,5309473
0,"80,296",4*8,103875617
0,"84,296",4*8,103875617
0,"88,296",8*8,3212321
0,"64,304",4*4,4359201
0,"64,308",4*8,4359201
0,"64,316",4*4,4359201
0,"68,304",8*4,69370913
0,"68,308",8*4,69370913
0,"68,312",8*8,2262049
0,"76,304",4*4,69370913
0,"76,308",4*4,69370913
0,"76,312",4*8,2262049
0,"80,304",8*4,102827041
0,"88,304",8*4,102827041
0,"80,308",4*4,169935905
0,"84,308",8*4,169935905
0,"92,308",4*4,169935905
0,"80,312",4*8,103875617
0,"84,312",4*8,103875617
0,"88,312",8*4,70321185
0,"88,316",8*4,70321185
0,"96,288",4*8,70353953
0,"96,296",4*8,70353953
0,"100,288",4*16,3245089
0,"104,288",8*8,2196513
0,"104,296",8*8,2196513
0,"112,288",4*4,70288417
0,"112,292",4*4,70288417
0,"116,288",4*4,70288417
0,"116,292",4*4,70288417
0,"120,288",4*4,70288417
0,"120,292",4*4,70288417
0,"124,288",4*8,3179553
0,"112,296",8*8,33825
0,"120,296",4*4,70288417
0,"120,300",4*4,70288417
0,"124,296",4*4,70288417
0,"124,300",4*4,70288417
0,"96,304",8*4,70321185
0,"96,308",8*4,70321185
0,"104,304",8*8,3212321
0,"96,312",8*8,3212321
0,"104,312",8*4,70321185
0,"104,316",8*4,70321185
0,"112,304",4*16,3245089
0,"116,304",4*8,70353953
0,"116,312",4*8,70353953
0,"120,304",8*4,69305377
0,"120,308",8*4,69305377
0,"120,312",8*8,2196513
0,"0,320",16*8,66593
0,"0,328",8*4,70321185
0,"0,332",8*4,70321185
0,"8,328",4*8,103875617
0,"12,328",4*8,103875617
0,"16,320",4*4,70288417
0,"16,324",4*4,70288417
0,"20,320",4*8,3179553
0,"24,320",8*4,2130977
0,"24,324",4*4,102794273
0,"28,324",4*4,102794273
0,"16,328",8*4,2130977
0,"16,332",8*4,2130977
0,"24,328",4*4,102794273
0,"28,328",4*4,102794273
0,"24,332",4*4,102794273
0,"28,332",4*4,102794273
0,"0,336",4*8,102859809
0,"4,336",4*8,102859809
0,"0,344",8*4,69305377
0,"0,348",8*4,69305377
0,"8,336",4*8,102859809
0,"12,336",4*8,102859809
0,"8,344",8*4,69305377
0,"8,348",8*4,69305377
0,"16,336",8*4,4293665
0,"16,340",8*8,4293665
0,"16,348",8*4,4293665
0,"24,336",8*8,2196513
0,"24,344",8*8,2196513
0,"32,320",4*4,69370913
0,"32,324",4*4,69370913
0,"32,328",4*4,69370913
0,"32,332",4*4,69370913
0,"36,320",4*8,102925345
0,"40,320",4*8,102925345
0,"36,328",8*8,2262049
0,"44,320",4*4,69370913
0,"44,324",4*4,69370913
0,"44,328",4*8,2262049
0,"48,320",8*4,4293665
0,"48,324",4*8,104956961
0,"52,324",4*8,104956961
0,"48,332",8*4,4293665
0,"56,320",4*4,137462817
0,"56,324",4*8,137462817
0,"56,332",4*4,137462817
0,"60,320",4*8,70353953
0,"60,328",4*8,70353953
0,"32,336",4*4,102794273
0,"36,336",4*4,102794273
0,"32,340",4*4,102794273
0,"36,340",4*4,102794273
0,"40,336",4*4,70288417
0,"40,340",4*4,70288417
0,"44,336",4*8,3179553
0,"32,344",8*4,2130977
0,"32,348",8*4,2130977
0,"40,344",8*8,33825
0,"48,336",8*8,33825
0,"56,336",4*8,3179553
0,"60,336",4*8,3179553
0,"48,344",4*4,70288417
0,"48,348",4*4,70288417
0,"52,344",4*4,70288417
0,"52,348",4*4,70288417
0,"56,344",4*4,70288417
0,"56,348",4*4,70288417
0,"60,344",4*8,3179553
0,"0,352",16*16,1057
0,"16,352",8*8,3212321
0,"24,352",8*4,70321185
0,"24,356",8*4,70321185
0,"16,360",16*8,66593
0,"0,368",16*16,1057
0,"16,368",16*16,1057
0,"32,352",8*8,136225
0,"32,360",4*16,3281953
0,"36,360",4*16,3281953
0,"32,376",8*8,136225
0,"40,352",4*8,4363297
0,"40,360",4*16,4363297
0,"40,376",4*8,4363297
0,"44,352",8*32,168993
0,"52,352",4*16,2266145
0,"52,368",4*16,2266145
0,"56,352",4*16,3216417
0,"60,352",4*16,3216417
0,"56,368",8*16,70689
0,"64,320",4*4,5375009
0,"68,320",8*4,5375009
0,"76,320",4*4,5375009
0,"64,324",4*8,5375009
0,"68,324",8*8,5375009
0,"76,324",4*8,5375009
0,"64,332",16*4,132129
0,"80,320",8*4,4293665
0,"80,324",8*8,4293665
0,"80,332",4*4,104956961
0,"84,332",4*4,104956961
0,"88,320",8*16,99361
0,"64,336",8*4,70321185
0,"64,340",8*4,70321185
0,"72,336",8*8,3212321
0,"64,344",16*8,66593
0,"80,336",4*8,102859809
0,"84,336",4*8,102859809
0,"80,344",4*8,102859809
0,"84,344",4*8,102859809
0,"88,336",8*4,4293665
0,"88,340",8*8,4293665
0,"88,348",8*4,4293665
0,"96,320",8*4,69305377
0,"96,324",8*4,69305377
0,"96,328",4*8,102859809
0,"100,328",4*8,102859809
0,"104,320",4*8,70353953
0,"104,328",4*8,70353953
0,"108,320",4*4,137462817
0,"108,324",4*8,137462817
0,"108,332",4*4,137462817
0,"112,320",8*4,2130977
0,"112,324",4*4,102794273
0,"116,324",4*4,102794273
0,"120,320",8*8,33825
0,"112,328",8*8,33825
0,"120,328",4*8,3179553
0,"124,328",4*8,3179553
0,"96,336",4*4,169935905
0,"100,336",8*4,169935905
0,"108,336",4*4,169935905
0,"96,340",16*4,2163745
0,"96,344",4*4,72418337
0,"96,348",4*4,72418337
0,"100,344",8*8,5309473
0,"108,344",4*8,5309473
0,"112,336",4*4,70288417
0,"112,340",4*4,70288417
0,"116,336",4*8,3179553
0,"120,336",8*8,33825
0,"112,344",8*8,33825
0,"120,344",8*8,33825
0,"64,352",4*16,2264097
0,"64,368",4*16,2264097
0,"68,352",8*32,166945
0,"76,352",4*32,166945
0,"80,352",4*16,2264097
0,"80,368",4*16,2264097
0,"84,352",8*16,2264097
0,"84,368",8*16,2264097
0,"92,352",4*8,4361249
0,"92,360",4*16,4361249
0,"92,376",4*8,4361249
0,"96,352",4*4,103941153
0,"100,352",4*4,103941153
0,"104,352",4*4,103941153
0,"108,352",4*4,103941153
0,"96,356",4*8,5375009
0,"100,356",8*8,5375009
0,"108,356",4*8,5375009
0,"96,364",4*4,103941153
0,"100,364",4*4,103941153
0,"104,364",8*4,3277857
0,"112,352",4*8,2262049
0,"112,360",4*8,2262049
0,"116,352",8*16,164897
0,"124,352",4*16,164897
0,"96,368",4*8,103875617
0,"100,368",4*8,103875617
0,"104,368",8*4,70321185
0,"104,372",8*4,70321185
0,"96,376",16*8,66593
0,"112,368",8*8,2196513
0,"112,376",8*8,2196513
0,"120,368",8*16,99361
0,"128,256",4*8,3179553
0,"132,256",4*8,3179553
0,"136,256",4*4,70288417
0,"136,260",4*4,70288417
0,"140,256",4*8,3179553
0,"128,264",8*8,33825
0,"136,264",4*4,70288417
0,"136,268",4*4,70288417
0,"140,264",4*4,70288417
0,"140,268",4*4,70288417
0,"144,256",16*4,2163745
0,"144,260",16*4,2163745
0,"144,264",16*4,2163745
0,"144,268",8*4,102827041
0,"152,268",8*4,102827041
0,"128,272",4*8,102859809
0,"132,272",4*8,102859809
0,"128,280",8*4,69305377
0,"128,284",8*4,69305377
0,"136,272",4*8,102859809
0,"140,272",4*8,102859809
0,"136,280",8*8,2196513
0,"144,272",8*4,3277857
0,"152,272",8*4,3277857
0,"144,276",16*8,132129
0,"144,284",8*4,3277857
0,"152,284",8*4,3277857
0,"160,256",8*8,3248161
0,"168,256",8*8,3248161
0,"176,256",8*8,3248161
0,"184,256",8*8,3248161
0,"160,264",16*4,3280929
0,"176,264",16*4,3280929
0,"160,268",16*8,3280929
0,"176,268",16*8,3280929
0,"160,276",8*4,5378081
0,"168,276",16*4,5378081
0,"184,276",8*4,5378081
0,"160,280",8*8,167969
0,"168,280",16*8,167969
0,"184,280",4*8,3313697
0,"188,280",4*8,3313697
0,"128,288",4*4,103941153
0,"132,288",4*4,103941153
0,"136,288",4*4,103941153
0,"140,288",4*4,103941153
0,"128,292",4*8,103941153
0,"132,292",4*8,103941153
0,"136,292",8*8,3277857
0,"128,300",16*4,132129
0,"144,288",8*4,69305377
0,"144,292",8*4,69305377
0,"144,296",4*8,102859809
0,"148,296",4*8,102859809
0,"152,288",4*16,3245089
0,"156,288",4*16,3245089
0,"128,304",16*16,1057
0,"144,304",8*8,3212321
0,"152,304",4*8,103875617
0,"156,304",4*8,103875617
0,"144,312",4*8,5309473
0,"148,312",8*8,5309473
0,"156,312",4*8,5309473
0,"160,288",4*8,102859809
0,"164,288",4*8,102859809
0,"160,296",8*4,69305377
0,"160,300",8*4,69305377
0,"168,288",4*16,3245089
0,"172,288",4*16,3245089
0,"176,288",16*16,1057
0,"160,304",4*4,137462817
0,"160,308",4*8,137462817
0,"160,316",4*4,137462817
0,"164,304",4*4,137462817
0,"164,308",4*8,137462817
0,"164,316",4*4,137462817
0,"168,304",4*8,102859809
0,"172,304",4*8,102859809
0,"168,312",8*4,69305377
0,"168,316",8*4,69305377
0,"176,304",16*4,132129
0,"176,308",4*8,103941153
0,"180,308",4*8,103941153
0,"184,308",4*8,103941153
0,"188,308",4*8,103941153
0,"176,316",8*4,3277857
0,"184,316",4*4,103941153
0,"188,316",4*4,103941153
0,"192,256",8*4,69305377
0,"192,260",8*4,69305377
0,"192,264",8*4,69305377
0,"192,268",8*4,69305377
0,"200,256",8*16,99361
0,"208,256",4*16,3245089
0,"212,256",4*8,70353953
0,"212,264",4*8,70353953
0,"216,256",8*4,69305377
0,"216,260",8*4,69305377
0,"216,264",8*4,69305377
0,"216,268",8*4,69305377
0,"192,272",4*8,103875617
0,"196,272",4*8,103875617
0,"200,272",8*4,70321185
0,"200,276",8*4,70321185
0,"192,280",8*4,102827041
0,"200,280",8*4,102827041
0,"192,284",4*4,169935905
0,"196,284",8*4,169935905
0,"204,284",4*4,169935905
0,"208,272",8*8,2196513
0,"208,280",4*8,102859809
0,"212,280",4*8,102859809
0,"216,272",4*4,137462817
0,"216,276",4*8,137462817
0,"216,284",4*4,137462817
0,"220,272",4*8,70353953
0,"220,280",4*8,70353953
0,"224,256",4*16,3245089
0,"228,256",4*16,3245089
0,"232,256",8*16,99361
0,"240,256",4*4,72418337
0,"240,260",4*4,72418337
0,"244,256",8*8,5309473
0,"252,256",4*4,72418337
0,"252,260",4*4,72418337
0,"240,264",4*8,5309473
0,"244,264",8*8,5309473
0,"252,264",4*4,72418337
0,"252,268",4*4,72418337
0,"224,272",4*8,102859809
0,"228,272",4*8,102859809
0,"224,280",8*8,2196513
0,"232,272",4*16,3245089
0,"236,272",4*8,70353953
0,"236,280",4*8,70353953
0,"240,272",4*16,3245089
0,"244,272",4*8,70353953
0,"244,280",4*8,70353953
0,"248,272",4*4,137462817
0,"248,276",4*8,137462817
0,"248,284",4*4,137462817
0,"252,272",4*16,3245089
0,"192,288",8*4,3277857
0,"200,288",4*4,103941153
0,"204,288",4*4,103941153
0,"192,292",8*8,3277857
0,"200,292",8*4,70386721
0,"200,296",8*4,70386721
0,"192,300",4*4,103941153
0,"196,300",4*4,103941153
0,"200,300",4*4,103941153
0,"204,300",4*4,103941153
0,"208,288",8*8,2196513
0,"208,296",8*8,2196513
0,"216,288",4*16,3245089
0,"220,288",4*4,137462817
0,"220,292",4*8,137462817
0,"220,300",4*4,137462817
0,"192,304",8*4,4293665
0,"192,308",8*8,4293665
0,"192,316",8*4,4293665
0,"200,304",4*4,137462817
0,"200,308",4*8,137462817
0,"200,316",4*4,137462817
0,"204,304",4*8,70353953
0,"204,312",4*8,70353953
0,"208,304",4*4,69370913
0,"208,308",4*4,69370913
0,"208,312",4*8,2262049
0,"212,304",8*8,2262049
0,"212,312",4*8,102925345
0,"216,312",4*8,102925345
0,"220,304",4*16,164897
0,"224,288",4*16,3245089
0,"228,288",4*16,3245089
0,"232,288",8*16,99361
0,"240,288",4*4,4359201
0,"240,292",4*8,4359201
0,"240,300",4*4,4359201
0,"244,288",4*4,105022497
0,"248,288",4*4,105022497
0,"244,292",8*8,4359201
0,"244,300",8*4,4359201
0,"252,288",4*8,2262049
0,"252,296",4*8,2262049
0,"224,304",4*8,70353953
0,"224,312",4*8,70353953
0,"228,304",4*16,3245089
0,"232,304",8*4,4293665
0,"232,308",4*8,104956961
0,"236,308",4*8,104956961
0,"232,316",8*4,4293665
0,"240,304",4*4,102794273
0,"244,304",4*4,102794273
0,"240,308",8*4,2130977
0,"248,304",8*4,2130977
0,"248,308",4*4,102794273
0,"252,308",4*4,102794273
0,"240,312",8*8,33825
0,"248,312",4*4,102794273
0,"252,312",4*4,102794273
0,"248,316",8*4,2130977
0,"128,320",16*8,66593
0,"128,328",4*8,5309473
0,"132,328",8*4,72418337
0,"132,332",8*4,72418337
0,"140,328",4*8,5309473
0,"144,320",16*4,2163745
0,"144,324",16*4,2163745
0,"144,328",8*4,70321185
0,"144,332",8*4,70321185
0,"152,328",4*8,103875617
0,"156,328",4*8,103875617
0,"128,336",4*4,169935905
0,"132,336",8*4,169935905
0,"140,336",4*4,169935905
0,"128,340",8*4,102827041
0,"136,340",8*4,102827041
0,"128,344",8*4,102827041
0,"136,344",8*4,102827041
0,"128,348",8*4,102827041
0,"136,348",8*4,102827041
0,"144,336",8*4,69305377
0,"144,340",8*4,69305377
0,"144,344",4*8,102859809
0,"148,344",4*8,102859809
0,"152,336",4*8,70353953
0,"152,344",4*8,70353953
0,"156,336",4*16,3245089
0,"160,320",4*8,70353953
0,"160,328",4*8,70353953
0,"164,320",4*8,70353953
0,"164,328",4*8,70353953
0,"168,320",4*8,102859809
0,"172,320",4*8,102859809
0,"168,328",8*8,2196513
0,"176,320",8*16,99361
0,"184,320",4*16,3245089
0,"188,320",4*16,3245089
0,"160,336",4*8,70353953
0,"160,344",4*8,70353953
0,"164,336",4*16,3245089
0,"168,336",8*16,99361
0,"176,336",8*16,99361
0,"184,336",4*8,70353953
0,"184,344",4*8,70353953
0,"188,336",4*4,137462817
0,"188,340",4*8,137462817
0,"188,348",4*4,137462817
0,"128,352",16*16,1057
0,"144,352",8*8,2196513
0,"144,360",8*8,2196513
0,"152,352",8*16,99361
0,"128,368",4*8,5309473
0,"132,368",8*8,5309473
0,"140,368",4*4,72418337
0,"140,372",4*4,72418337
0,"128,376",16*8,66593
0,"144,368",4*4,137462817
0,"144,372",4*8,137462817
0,"144,380",4*4,137462817
0,"148,368",4*8,70353953
0,"148,376",4*8,70353953
0,"152,368",4*16,3245089
0,"156,368",4*16,3245089
0,"160,352",8*16,3214369
0,"168,352",8*16,3214369
0,"160,368",16*8,2165793
0,"160,376",16*8,2165793
0,"176,352",8*32,101409
0,"184,352",4*32,3247137
0,"188,352",4*32,3247137
0,"192,320",8*4,102827041
0,"200,320",8*4,102827041
0,"192,324",4*4,169935905
0,"196,324",8*4,169935905
0,"204,324",4*4,169935905
0,"192,328",8*4,102827041
0,"200,328",8*4,102827041
0,"192,332",16*4,2163745
0,"208,320",4*8,102859809
0,"212,320",4*8,102859809
0,"208,328",8*8,2196513
0,"216,320",4*16,3245089
0,"220,320",4*8,70353953
0,"220,328",4*8,70353953
0,"192,336",16*8,66593
0,"192,344",16*4,2163745
0,"192,348",16*4,2163745
0,"208,336",8*16,99361
0,"216,336",8*16,99361
0,"224,320",4*4,102794273
0,"228,320",4*4,102794273
0,"224,324",8*4,2130977
0,"232,320",4*4,102794273
0,"236,320",4*4,102794273
0,"232,324",8*4,2130977
0,"224,328",4*8,3179553
0,"228,328",4*8,3179553
0,"232,328",8*4,2130977
0,"232,332",8*4,2130977
0,"240,320",8*4,70321185
0,"240,324",8*4,70321185
0,"248,320",4*8,103875617
0,"252,320",4*8,103875617
0,"240,328",4*8,103875617
0,"244,328",4*8,103875617
0,"248,328",8*4,70321185
0,"248,332",8*4,70321185
0,"224,336",4*16,164897
0,"228,336",8*16,164897
0,"236,336",4*8,2262049
0,"236,344",4*8,2262049
0,"240,336",4*4,69370913
0,"240,340",4*4,69370913
0,"240,344",4*4,69370913
0,"240,348",4*4,69370913
0,"244,336",8*4,69370913
0,"244,340",8*4,69370913
0,"244,344",8*4,69370913
0,"244,348",8*4,69370913
0,"252,336",4*4,69370913
0,"252,340",4*4,69370913
0,"252,344",4*4,69370913
0,"252,348",4*4,69370913
0,"192,352",4*16,2200609
0,"192,368",4*16,2200609
0,"196,352",4*32,103457
0,"200,352",16*32,5153
0,"216,352",4*32,103457
0,"220,352",4*16,2200609
0,"220,368",4*16,2200609
0,"224,352",4*32,103457
0,"228,352",4*32,103457
0,"232,352",4*16,2266145
0,"232,368",4*16,2266145
0,"236,352",8*8,4363297
0,"236,360",8*16,4363297
0,"236,376",8*8,4363297
0,"244,352",4*8,4363297
0,"244,360",4*16,4363297
0,"244,376",4*8,4363297
0,"248,352",4*16,2200609
0,"248,368",4*16,2200609
0,"252,352",4*16,2200609
0,"252,368",4*16,2200609
0,"256,256",4*16,164897
0,"260,256",4*8,102925345
0,"264,256",4*8,102925345
0,"260,264",8*8,2262049
